Player,Year,Games Played,Win Share
Vern Gardner,1952,151,7.4
Joe Holland,1952,186,2.0
Joe Hutton,1952,120,2.1
Wah Wah Jones,1952,140,8.8
Walt Kirk,1952,118,7.699999999999999
John McConathy,1952,11,-0.5
Bones McKinney,1952,318,15.299999999999999
Joe McNamee,1952,118,-1.3
Dick Mehen,1952,193,8.1
Paul Noel,1952,201,0.19999999999999996
Red Owens,1952,90,1.5999999999999999
John Pilch,1952,9,-0.1
Ray Ragelis,1952,51,-0.4
Sam Ranzino,1952,39,0.2
Don Rehfeldt,1952,98,3.5
John Rennicke,1952,6,-0.2
Herb Scherer,1952,32,-0.4
Jim Slaughter,1952,28,-0.1
Belus Smawley,1952,261,22.8
Gene Vance,1952,175,10.4
Brady Walker,1952,228,6.8999999999999995
Bob Wilson,1952,63,0.2
Curly Armstrong,1951,153,7.199999999999999
Ed Bartels,1951,32,-1.1
Ed Beach,1951,12,-0.3
Ralph Beard,1951,126,11.3
Leon Blevins,1951,2,0.0
Ike Borsavage,1951,24,0.1
Harry Boykoff,1951,109,7.0
Tommy Byrnes,1951,264,6.7
Don Carlson,1951,180,11.399999999999999
Bob Carpenter,1951,122,6.9
Leroy Chollet,1951,63,0.20000000000000007
Hank DeZonie,1951,5,-0.1
Joe Dolhon,1951,77,3.1
Andy Duncan,1951,136,6.800000000000001
Ray Ellefson,1951,6,-0.1
Arnie Ferrin,1951,178,7.6
Ed Gayda,1951,15,0.6
Chuck Gilmur,1951,239,15.0
Bud Grant,1951,96,1.1
Alex Groza,1951,130,35.9
Chick Halbert,1951,303,21.6
Bruce Hale,1951,142,9.1
John Hargis,1951,89,9.1
Billy Hassett,1951,91,1.6
Sonny Hertzberg,1951,293,10.9
Gene James,1951,88,0.8999999999999999
Tony Jaros,1951,242,8.5
Duane Klueh,1951,113,6.0
Tony Lavelli,1951,86,4.8
Ed Leede,1951,121,5.8
Ron Livingstone,1951,117,2.3
John Logan,1951,258,28.0
Johnny Macknowski,1951,117,2.6999999999999997
Norm Mager,1951,24,0.0
Ariel Maughan,1951,259,4.3
Mal McMullen,1951,109,-0.4
Leo Mogus,1951,231,21.9
Chuck Mrazovich,1951,25,0.4
Johnny Norlander,1951,217,20.5
Dick O'Keefe,1951,172,1.7
Tommy O'Keefe,1951,6,0.1
John Oldham,1951,127,4.3
Easy Parham,1951,133,0.4
Warren Perkins,1951,126,3.1
Ed Peterson,1951,115,6.6
Jim Riffey,1951,35,0.2
Tex Ritter,1951,151,5.699999999999999
Kenny Sailors,1951,276,17.1
Alan Sawyer,1951,33,0.9
Carl Shaeffer,1951,53,0.7000000000000001
Ed Stanczak,1951,76,6.5
Mike Todorovich,1951,131,5.3
Gene Berce,1950,3,-0.1
Jake Bornheimer,1950,75,1.2000000000000002
Joe Bradley,1950,46,-0.3
Price Brookfield,1950,61,0.2
Bob Brown,1950,82,1.6
Jim Browne,1950,35,0.1
Jack Burmaster,1950,61,-0.4
Jake Carter,1950,24,0.7
John Chaney,1950,16,-0.1
Paul Cloyd,1950,7,-0.1
Bobby Cook,1950,51,1.9
Jack Cotton,1950,54,-1.5
Chink Crossin,1950,147,3.8
Fran Curran,1950,123,9.1
Jimmy Darden,1950,26,-0.2
Hook Dillon,1950,22,-0.4
Earl Dodd,1950,9,-0.3
Bob Doll,1950,196,10.2
Harry Donovan,1950,45,1.0
Gene Englund,1950,46,4.2
Bob Evans,1950,47,-0.3
Johnny Ezersky,1950,135,1.5000000000000002
Bob Feerick,1950,221,41.6
Elmer Gainer,1950,20,-0.3
Frank Gates,1950,64,1.3
Dee Gibson,1950,44,2.7
Hoot Gibson,1950,32,0.0
Normie Glick,1950,1,0.1
Paul Gordon,1950,4,-0.1
Don Grate,1950,2,0.0
Al Guokas,1950,57,-1.0
Robert Hahn,1950,10,0.1
Dale Hamilton,1950,14,-0.3
Marshall Hawkins,1950,39,-0.1
Bill Henry,1950,95,5.4
Bill Herman,1950,13,0.1
Howie Janotta,1950,9,0.2
Buddy Jeannette,1950,139,15.7
Leo Katkaveck,1950,107,1.9000000000000001
Bob Kinney,1950,118,8.4
Leo Klier,1950,113,2.6
Lee Knorek,1950,131,9.299999999999999
Milo Komenich,1950,64,1.4
Leo Kubiak,1950,62,0.5
Walt Lautenbach,1950,55,-1.3
John Mandic,1950,81,2.4
Matt Mazza,1950,26,0.0
Mike McCarron,1950,68,4.300000000000001
Ken Menke,1950,6,0.0
Al Miksis,1950,8,0.1
Murray Mitchell,1950,2,0.0
Max Morris,1950,62,4.1
Joe Mullaney,1950,37,-0.6
Jerry Nagel,1950,14,-0.1
Richie Niemiera,1950,115,7.5
Jim Nolan,1950,5,-0.2
George Nostrand,1950,221,5.7
Dermie O'Connell,1950,82,-3.1
Andy O'Donnell,1950,25,0.3
Gene Ollrich,1950,14,-0.6
Johnny Orr,1950,34,-0.1
Mac Otten,1950,59,0.3
Jack Parkinson,1950,4,-0.2
Charlie Parsley,1950,9,0.0
Stan Patrick,1950,53,1.6
Jack Phelan,1950,55,-0.5
John Pritchard,1950,7,-0.2
Les Pugh,1950,116,0.6
Don Putman,1950,216,2.0
Don Ray,1950,61,1.3
Chick Reiser,1950,171,13.1
Bill Roberts,1950,117,0.8999999999999999
Bob Royer,1950,42,0.0
Jerry Rullo,1950,95,2.0
Ed Sadowski,1950,229,36.1
Herm Schaefer,1950,123,12.2
Marv Schatzman,1950,34,-0.9
Milt Schoon,1950,103,4.3
Dick Schulz,1950,205,4.3
Wayne See,1950,61,1.6
Glen Selbo,1950,13,-0.2
Rollie Seltz,1950,34,1.8
Jim Seminoff,1950,231,16.9
Howie Shannon,1950,122,6.3
Charley Shipp,1950,23,-0.6
Jack Smiley,1950,118,0.6000000000000001
Chips Sobek,1950,60,3.1
Art Spector,1950,169,2.8
Gene Stump,1950,148,1.1
Jack Toomay,1950,131,6.300000000000001
Bob Tough,1950,82,-0.8
Blackie Towery,1950,128,4.2
Dick Triptow,1950,59,1.4
Butch van Breda Kolff,1950,175,9.399999999999999
Floyd Volker,1950,54,-2.0
Whitey Von Nieda,1950,59,2.3
Clint Wager,1950,63,1.5
Danny Wagner,1950,11,0.6
Murray Wier,1950,56,1.6
D.C. Wilcutt,1950,59,1.0
Bob Wood,1950,6,-0.2
Johnny Bach,1949,34,0.8
Hank Beenders,1949,111,1.9000000000000001
Gale Bishop,1949,56,2.8
Mike Bloom,1949,93,2.5
Darrel Brown,1949,3,0.0
Ernie Calverley,1949,165,5.7
Joe Colone,1949,15,0.1
Howie Dallmar,1949,146,15.1
Jack Dwan,1949,60,1.2
Lonnie Eggleston,1949,2,0.0
Bulbs Ehlers,1949,99,3.0
Jack Eskridge,1949,23,0.6
Phil Farbman,1949,48,1.4
Bob Fitzgerald,1949,78,-0.1
Donnie Forman,1949,44,0.8
Earl Gardner,1949,50,0.7
Jack Garfinkel,1949,92,0.9000000000000001
George Glamack,1949,11,0.2
Coulby Gunther,1949,84,8.6
Ralph Hamilton,1949,48,-1.4
John Hazen,1949,6,0.2
Doug Holcomb,1949,3,0.1
Bob Hubbard,1949,62,-0.9999999999999999
Johnny Jorgensen,1949,51,1.2000000000000002
Whitey Kachan,1949,52,0.7
Tom Kelly,1949,27,1.4
Andy Kostecka,1949,21,1.7
Dan Kraus,1949,13,-0.3
Herb Krautblatt,1949,10,-0.1
Ray Kuka,1949,52,3.2
Grady Lewis,1949,139,4.3
Al Lucas,1949,2,0.0
Jack Maddox,1949,1,0.0
Lionel Malamed,1949,44,1.7
Don Martin,1949,137,1.3
Mel McGaha,1949,51,1.5
Carl Meinhold,1949,98,1.7000000000000002
Bill Miller,1949,28,0.0
Elmore Morgenthaler,1949,31,0.7
Angelo Musi,1949,161,5.9
Fritz Nagy,1949,50,2.1
Paul Napolitano,1949,1,0.0
Stan Noszka,1949,110,2.0
Bob O'Brien,1949,46,-0.09999999999999998
Buddy O'Grady,1949,146,1.5999999999999999
Fred Paine,1949,3,-0.3
Bud Palmer,1949,148,18.5
Marty Passaglia,1949,53,-0.1
Jake Pelkington,1949,54,8.1
Roy Pugh,1949,23,-0.2
Howie Rader,1949,13,-0.6
Ray Ramsey,1949,2,0.0
Mel Riebe,1949,146,6.4
Lee Robbins,1949,47,0.2
Irv Rothenberg,1949,131,3.6999999999999997
Giff Roux,1949,151,3.7
Ben Scharnus,1949,52,-0.1
Otto Schnellbacher,1949,43,1.2
Earl Shannon,1949,134,7.6
Dick Shrider,1949,4,0.0
Jim Springer,1949,2,0.0
Jim Spruill,1949,1,0.0
Stan Stutz,1949,166,6.699999999999999
Sid Tanenbaum,1949,70,2.2
Hal Tidrick,1949,61,2.5
Jack Tingle,1949,39,0.30000000000000004
Andy Tonkovich,1949,17,-0.4
Irv Torgoff,1949,147,6.5
Dick Wehr,1949,9,-0.1
Ward Williams,1949,53,1.8
Matt Zunic,1949,56,2.0
John Abramovic,1948,56,-2.0
Chuck Connors,1948,53,-0.30000000000000004
Bill Downey,1948,3,-0.1
Dick Fitzgerald,1948,61,-0.9
Herm Fuetsch,1948,42,0.9
Pop Goodwin,1948,79,0.30000000000000004
Leo Gottlieb,1948,84,1.7999999999999998
Wyndol Gray,1948,67,1.9000000000000001
Cecil Hankins,1948,80,3.4
Jack Hewson,1948,24,0.1
Nat Hickey,1948,2,-0.1
Art Hillhouse,1948,71,6.1000000000000005
Charlie Hoefer,1948,65,0.9
Dick Holub,1948,48,4.2
Paul Huston,1948,46,1.2
John Janisch,1948,70,6.0
Ralph Kaplowitz,1948,105,5.2
Jerry Kelly,1948,46,2.4
Red Klotz,1948,11,-0.1
Saul Mariaschin,1948,43,1.1
Dino Martin,1948,92,1.7999999999999998
Chet McNabb,1948,2,0.0
George Mearns,1948,81,1.2000000000000002
Wat Misaka,1948,3,0.0
George Munroe,1948,80,2.9
Gene Rock,1948,11,0.0
Jack Rocker,1948,9,0.2
Mickey Rottner,1948,100,3.7
Ben Schadler,1948,37,-0.5
Mel Thurston,1948,14,-0.1
Ray Wertis,1948,68,-1.2999999999999998
Chet Aubuchon,1947,30,1.2
Norm Baker,1947,4,0.0
Herschel Baltimore,1947,58,0.3
John Barr,1947,58,5.0
Frankie Baumholtz,1947,45,3.8
Moe Becker,1947,43,-2.4
Hank Biasatti,1947,6,0.1
Al Brightman,1947,58,0.4
Aud Brindley,1947,12,0.2
Harold Brown,1947,54,2.9
Leon Brown,1947,5,-0.1
Michael Bytzura,1947,60,-1.4
Tom Callahan,1947,13,-0.1
Chet Carlisle,1947,51,1.6
Bob Cluggish,1947,54,1.1
Ken Corley,1947,3,0.0
Hal Crisler,1947,4,0.1
Armand Cure,1947,12,0.0
Aubrey Davis,1947,59,3.9
Bill Davis,1947,47,0.2
Red Dehnert,1947,10,0.1
Bob Dille,1947,57,-0.9
Don Eliason,1947,1,0.0
Ned Endress,1947,16,-0.1
Joe Fabel,1947,30,-0.2
Bob Faught,1947,51,1.7
Warren Fenley,1947,33,-0.1
Nat Frankel,1947,6,-0.2
Frido Frey,1947,23,1.2
Frank Fucarino,1947,28,0.4
Gene Gallette,1947,14,0.2
Bob Gantt,1947,23,1.3
Gorham Getchell,1947,16,-0.1
Ben Goldfaden,1947,2,0.0
Woody Grimshaw,1947,21,0.6
Mel Hirsch,1947,13,-0.2
Roy Hurley,1947,46,-1.4
Fred Jacobs,1947,18,0.7
Harold Johnson,1947,27,0.4
Roger Jorgensen,1947,28,0.1
Tony Kappen,1947,59,0.7
Ed Kasid,1947,8,0.0
Wilbert Kautz,1947,50,0.8
Ken Keller,1947,28,0.4
Tom King,1947,58,2.6
Harold Kottman,1947,53,1.6
Pete Lalich,1947,1,0.0
Hank Lefkowitz,1947,24,-0.8
Al Lujack,1947,5,0.0
Frank Mangiapane,1947,6,-0.1
Press Maravich,1947,51,-0.7
Howie McCarty,1947,19,-1.1
Ed Melvin,1947,57,0.7
Red Mihalik,1947,7,0.0
Nat Militzok,1947,57,1.7
Harry Miller,1947,53,-0.1
Walt Miller,1947,12,0.3
John Mills,1947,47,1.4
Bob Mullens,1947,54,2.1
Dick Murphy,1947,31,-0.5
John Murphy,1947,20,0.3
Al Negratti,1947,11,-0.1
Garland O'Shields,1947,9,-0.1
Doyle Parrack,1947,58,1.1
George Pastushok,1947,39,0.0
George Pearcy,1947,37,1.4
Henry Pearcy,1947,29,0.5
Bob Rensberger,1947,3,-0.1
Petey Rosenberg,1947,51,-0.4
Hank Rosenstein,1947,60,4.6
Ossie Schectman,1947,54,4.3
Nick Shaback,1947,53,0.3
Bob Shea,1947,43,-0.4
Fred Sheffield,1947,22,-0.5
Ralph Siewert,1947,21,-0.3
Johnny Simmons,1947,60,1.7
Deb Smith,1947,48,0.7
Gino Sovran,1947,6,0.1
Lou Spicer,1947,4,-0.2
Art Stolkey,1947,23,1.6
Buck Sydnor,1947,15,-0.1
Virgil Vaughn,1947,17,-0.3
Red Wallace,1947,61,1.9
Jake Weber,1947,50,1.4
Harry Zeller,1947,48,3.7
